"1894.921875","2928.515625","4995.703125","0.0","516.796875","1722.65625","Pinkfinch"
"2239.453125","3789.84375","5340.234375","172.265625","344.53125","2067.1875","Pinkfinch"
"2067.1875","3617.578125","5684.765625","0.0","516.796875","2583.984375","Pinkfinch"
"2756.25","3962.109375","5340.234375","0.0","344.53125","2067.1875","Pinkfinch"
"2067.1875","3617.578125","5512.5","0.0","689.0625","2928.515625","Pinkfinch"
"1722.65625","3789.84375","5684.765625","0.0","516.796875","2756.25","Pinkfinch"
"1550.390625","3273.046875","6373.828125","0.0","689.0625","2756.25","Pinkfinch"
"1550.390625","1894.921875","2756.25","172.265625","344.53125","1033.59375","Pinkfinch"
"1550.390625","1894.921875","3273.046875","0.0","344.53125","1205.859375","Pinkfinch"
"1550.390625","1894.921875","2928.515625","172.265625","344.53125","1205.859375","Pinkfinch"
"1205.859375","1894.921875","2756.25","0.0","344.53125","861.328125","Pinkfinch"
"1205.859375","1722.65625","2239.453125","172.265625","344.53125","689.0625","Pinkfinch"
"1378.125","1550.390625","2411.71875","0.0","344.53125","861.328125","Pinkfinch"
"1550.390625","3789.84375","4478.90625","0.0","172.265625","1205.859375","Pinkfinch"
"1722.65625","3445.3125","5167.96875","0.0","516.796875","1550.390625","Pinkfinch"
"1550.390625","3789.84375","5167.96875","0.0","344.53125","1378.125","Pinkfinch"
"1722.65625","3273.046875","4651.171875","0.0","344.53125","2067.1875","Pinkfinch"
"1550.390625","3100.78125","5340.234375","0.0","516.796875","1722.65625","Pinkfinch"
"1722.65625","3962.109375","5684.765625","0.0","344.53125","1722.65625","Pinkfinch"
"2239.453125","3789.84375","5684.765625","0.0","516.796875","2067.1875","Pinkfinch"
"1550.390625","3617.578125","6546.09375","0.0","689.0625","2583.984375","Pinkfinch"
"2583.984375","4134.375","5340.234375","0.0","172.265625","1033.59375","Pinkfinch"
"2239.453125","3617.578125","4823.4375","0.0","344.53125","1894.921875","Pinkfinch"
"2583.984375","3789.84375","5512.5","0.0","344.53125","1205.859375","Pinkfinch"
"3445.3125","3962.109375","5167.96875","0.0","172.265625","861.328125","Pinkfinch"
"3100.78125","4134.375","5684.765625","0.0","516.796875","1894.921875","Pinkfinch"
"2928.515625","4134.375","5857.03125","0.0","516.796875","2239.453125","Pinkfinch"
"3100.78125","4134.375","6029.296875","0.0","689.0625","2239.453125","Pinkfinch"
"3100.78125","4306.640625","6201.5625","0.0","516.796875","1894.921875","Pinkfinch"
"1378.125","3962.109375","5512.5","0.0","516.796875","2411.71875","Pinkfinch"
"1378.125","2067.1875","4823.4375","0.0","344.53125","2239.453125","Pinkfinch"
"2928.515625","4134.375","5857.03125","0.0","516.796875","1722.65625","Pinkfinch"
"2756.25","3962.109375","5340.234375","-172.265625","861.328125","1894.921875","Pinkfinch"
"2756.25","3962.109375","5512.5","0.0","689.0625","1722.65625","Pinkfinch"
"2411.71875","4134.375","6029.296875","172.265625","861.328125","2067.1875","Pinkfinch"
"2411.71875","3617.578125","5512.5","0.0","689.0625","1894.921875","Pinkfinch"
"2239.453125","3445.3125","4478.90625","0.0","516.796875","1033.59375","Pinkfinch"
"2239.453125","3273.046875","4306.640625","0.0","516.796875","1378.125","Pinkfinch"
"2239.453125","3445.3125","4995.703125","-172.265625","516.796875","1550.390625","Pinkfinch"
"1722.65625","2067.1875","2756.25","0.0","172.265625","689.0625","Pinkfinch"
"1550.390625","2067.1875","2928.515625","0.0","344.53125","1205.859375","Pinkfinch"
"2067.1875","3273.046875","5857.03125","-172.265625","516.796875","1894.921875","Pinkfinch"
"1894.921875","3100.78125","4306.640625","0.0","516.796875","1722.65625","Pinkfinch"
"1894.921875","2583.984375","4134.375","0.0","344.53125","1550.390625","Pinkfinch"
"1894.921875","3273.046875","4651.171875","0.0","516.796875","1722.65625","Pinkfinch"
"2067.1875","2928.515625","4651.171875","0.0","689.0625","2067.1875","Pinkfinch"
"2067.1875","4134.375","6201.5625","0.0","689.0625","2583.984375","Pinkfinch"
"1894.921875","3445.3125","5340.234375","-172.265625","516.796875","1722.65625","Pinkfinch"
"2067.1875","3445.3125","5167.96875","0.0","689.0625","1722.65625","Pinkfinch"
"2067.1875","2756.25","5167.96875","0.0","344.53125","2411.71875","Pinkfinch"
"2239.453125","4306.640625","7407.421875","0.0","516.796875","2583.984375","Pinkfinch"
"2411.71875","3962.109375","6029.296875","-172.265625","1033.59375","1722.65625","Pinkfinch"
"1894.921875","3962.109375","6718.359375","-172.265625","1033.59375","3273.046875","Pinkfinch"
"1722.65625","3617.578125","6890.625","0.0","1550.390625","3617.578125","Pinkfinch"
"2928.515625","3617.578125","5512.5","0.0","172.265625","3273.046875","Pinkfinch"
"3100.78125","4134.375","6029.296875","0.0","344.53125","1722.65625","Pinkfinch"
"2583.984375","3962.109375","5167.96875","0.0","344.53125","1378.125","Pinkfinch"
"2756.25","3445.3125","4306.640625","0.0","172.265625","1033.59375","Pinkfinch"
"1722.65625","3445.3125","4478.90625","0.0","516.796875","1378.125","Pinkfinch"
"2928.515625","3962.109375","5167.96875","0.0","344.53125","1205.859375","Pinkfinch"
"1550.390625","3789.84375","5167.96875","0.0","344.53125","1550.390625","Pinkfinch"
"6546.09375","7407.421875","9302.34375","0.0","516.796875","1894.921875","Queenscoat"
"6373.828125","7751.953125","9646.875","0.0","344.53125","1378.125","Queenscoat"
"7062.890625","8096.484375","9819.140625","0.0","516.796875","1550.390625","Queenscoat"
"7062.890625","8096.484375","9991.40625","-172.265625","516.796875","1722.65625","Queenscoat"
"7062.890625","8096.484375","9646.875","0.0","344.53125","1722.65625","Queenscoat"
"7579.6875","8613.28125","9991.40625","0.0","516.796875","1722.65625","Queenscoat"
"7062.890625","8268.75","9819.140625","-172.265625","344.53125","2067.1875","Queenscoat"
"6890.625","8268.75","9991.40625","-172.265625","516.796875","2067.1875","Queenscoat"
"2756.25","7407.421875","9819.140625","-172.265625","689.0625","2928.515625","Queenscoat"
"2756.25","8441.015625","9991.40625","0.0","861.328125","5857.03125","Queenscoat"
"4478.90625","7751.953125","9991.40625","0.0","689.0625","2411.71875","Queenscoat"
"6373.828125","7751.953125","9991.40625","0.0","516.796875","2067.1875","Queenscoat"
"7235.15625","8613.28125","9991.40625","0.0","861.328125","1894.921875","Queenscoat"
"6718.359375","8268.75","9646.875","0.0","516.796875","1205.859375","Queenscoat"
"6718.359375","7924.21875","9991.40625","0.0","516.796875","2067.1875","Queenscoat"
"7062.890625","8268.75","9991.40625","0.0","344.53125","2239.453125","Queenscoat"
"6546.09375","8096.484375","9991.40625","0.0","689.0625","2067.1875","Queenscoat"
"6201.5625","7579.6875","9991.40625","0.0","516.796875","1894.921875","Queenscoat"
"6546.09375","8096.484375","9991.40625","0.0","689.0625","2239.453125","Queenscoat"
"5684.765625","7751.953125","9991.40625","-172.265625","516.796875","2928.515625","Queenscoat"
"6373.828125","8441.015625","9991.40625","0.0","344.53125","2411.71875","Queenscoat"
"6201.5625","8268.75","9991.40625","0.0","516.796875","2756.25","Queenscoat"
"5684.765625","7751.953125","9991.40625","0.0","689.0625","2411.71875","Queenscoat"
"5857.03125","7579.6875","9819.140625","-172.265625","344.53125","2067.1875","Queenscoat"
"6718.359375","7579.6875","9819.140625","0.0","516.796875","1550.390625","Queenscoat"
"6718.359375","7407.421875","9819.140625","-172.265625","516.796875","2239.453125","Queenscoat"
"3962.109375","7235.15625","8957.8125","0.0","689.0625","2239.453125","Queenscoat"
"3445.3125","5512.5","8441.015625","172.265625","1205.859375","3100.78125","Queenscoat"
"3273.046875","5512.5","8096.484375","172.265625","1378.125","2928.515625","Queenscoat"
"3100.78125","5512.5","8613.28125","0.0","1205.859375","3617.578125","Queenscoat"
"3273.046875","6029.296875","8268.75","-172.265625","1033.59375","3617.578125","Queenscoat"
"2756.25","5167.96875","8096.484375","0.0","861.328125","2067.1875","Queenscoat"
"2928.515625","6546.09375","9130.078125","-172.265625","1033.59375","4306.640625","Queenscoat"
"1894.921875","5857.03125","7924.21875","0.0","1722.65625","4651.171875","Queenscoat"
"4995.703125","7235.15625","9646.875","0.0","516.796875","3445.3125","Queenscoat"
"5684.765625","7407.421875","9302.34375","-172.265625","516.796875","1722.65625","Queenscoat"
"5512.5","7407.421875","9819.140625","-172.265625","344.53125","2239.453125","Queenscoat"
"6201.5625","8268.75","9991.40625","0.0","344.53125","3617.578125","Queenscoat"
"7235.15625","8096.484375","9646.875","0.0","516.796875","1894.921875","Queenscoat"
"7235.15625","7924.21875","9819.140625","0.0","516.796875","2239.453125","Queenscoat"
"7235.15625","7924.21875","9646.875","0.0","516.796875","1722.65625","Queenscoat"
"7235.15625","7751.953125","9646.875","0.0","344.53125","1550.390625","Queenscoat"
"7235.15625","8268.75","9991.40625","0.0","516.796875","1894.921875","Queenscoat"
"6718.359375","8441.015625","9991.40625","0.0","516.796875","1722.65625","Queenscoat"
"6890.625","7751.953125","9819.140625","0.0","516.796875","2067.1875","Queenscoat"
"6890.625","7751.953125","9991.40625","0.0","516.796875","2067.1875","Queenscoat"
"6546.09375","7751.953125","9991.40625","0.0","689.0625","1894.921875","Queenscoat"
"6373.828125","7579.6875","9819.140625","0.0","516.796875","1722.65625","Queenscoat"
"6890.625","7924.21875","9991.40625","0.0","344.53125","1033.59375","Queenscoat"
"6201.5625","7579.6875","9991.40625","0.0","516.796875","1894.921875","Queenscoat"
"6718.359375","7751.953125","9991.40625","0.0","344.53125","1722.65625","Queenscoat"
"5512.5","7062.890625","8613.28125","0.0","344.53125","1205.859375","Queenscoat"
"6201.5625","7062.890625","9474.609375","0.0","344.53125","1550.390625","Queenscoat"
"6201.5625","7579.6875","9991.40625","0.0","516.796875","1722.65625","Queenscoat"
"6373.828125","7924.21875","9646.875","-172.265625","516.796875","1894.921875","Queenscoat"
"6373.828125","7751.953125","9646.875","-172.265625","516.796875","1894.921875","Queenscoat"
"6718.359375","7924.21875","9646.875","-172.265625","516.796875","2067.1875","Queenscoat"
"2411.71875","7579.6875","9819.140625","-172.265625","516.796875","2411.71875","Queenscoat"
"1722.65625","2756.25","6718.359375","0.0","516.796875","3100.78125","Queenscoat"
"1894.921875","2928.515625","6201.5625","0.0","516.796875","2067.1875","Queenscoat"
"2928.515625","7924.21875","9819.140625","0.0","689.0625","1722.65625","Queenscoat"
"5512.5","7924.21875","9991.40625","0.0","861.328125","2928.515625","Queenscoat"
"4823.4375","7924.21875","9819.140625","0.0","516.796875","2928.515625","Queenscoat"
"4823.4375","8096.484375","9991.40625","0.0","516.796875","4306.640625","Queenscoat"
"5340.234375","7924.21875","9819.140625","0.0","689.0625","1894.921875","Queenscoat"
"7235.15625","8268.75","9991.40625","0.0","689.0625","1378.125","Queenscoat"
"7235.15625","7924.21875","9819.140625","0.0","344.53125","1722.65625","Queenscoat"
"7062.890625","7924.21875","9819.140625","0.0","516.796875","1722.65625","Queenscoat"
"7235.15625","7924.21875","9991.40625","0.0","344.53125","1378.125","Queenscoat"
"7235.15625","8096.484375","9991.40625","0.0","516.796875","1722.65625","Queenscoat"
"6890.625","8096.484375","9991.40625","0.0","344.53125","1550.390625","Queenscoat"
"7235.15625","9130.078125","9991.40625","0.0","516.796875","2067.1875","Queenscoat"
"6718.359375","7751.953125","9819.140625","-172.265625","516.796875","2239.453125","Queenscoat"
"6201.5625","7407.421875","9474.609375","-172.265625","344.53125","2067.1875","Queenscoat"
